canonical_player_key,fplreview_id,fplreview_name,fplreview_team,fpl_position,statfootdb_player_id,statfootdb_player_name,match_method,match_score,identity_status,understat_player_id,understat_player_name,identity_source,allocation_source
fplreview:1,1,Raya,ARS,GKP,562727.0,David Raya,surname_or_fuzzy_team,0.93,statfootdb_matched,9676.0,David Raya,statfootdb,understat_np_xg
fplreview:4,4,Gabriel,ARS,DEF,795179.0,Gabriel,exact_name_team,1.0,statfootdb_matched,5613.0,Gabriel,statfootdb,understat_np_xg
fplreview:11,11,Mosquera,ARS,DEF,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:10,10,White,ARS,DEF,776151.0,Ben White,surname_or_fuzzy_team,0.93,statfootdb_matched,7298.0,Ben White,statfootdb,understat_np_xg
fplreview:15,15,Ødegaard,ARS,MID,534670.0,Martin Ødegaard,surname_or_fuzzy_team,0.93,statfootdb_matched,2517.0,Martin Odegaard,statfootdb,understat_np_xg
fplreview:8,8,Calafiori,ARS,DEF,1105912.0,Riccardo Calafiori,surname_or_fuzzy_team,0.93,statfootdb_matched,8129.0,Riccardo Calafiori,statfootdb,understat_np_xg
fplreview:557,557,Tzolis,ARS,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:26,26,Havertz,ARS,FWD,749736.0,Kai Havertz,surname_or_fuzzy_team,0.93,statfootdb_matched,5220.0,Kai Havertz,statfootdb,understat_np_xg
fplreview:452,452,Bruno G.,ARS,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:7,7,Lewis-Skelly,ARS,MID,1406436.0,Myles Lewis-Skelly,surname_or_fuzzy_team,0.93,statfootdb_matched,12272.0,Myles Lewis-Skelly,statfootdb,understat_np_xg
fplreview:12,12,Saka,ARS,MID,961995.0,Bukayo Saka,surname_or_fuzzy_team,0.93,statfootdb_matched,7322.0,Bukayo Saka,statfootdb,understat_np_xg
fplreview:13,13,Rice,ARS,MID,654096.0,Declan Rice,surname_or_fuzzy_team,0.93,statfootdb_matched,5553.0,Declan Rice,statfootdb,understat_np_xg
fplreview:20,20,Dowman,ARS,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:25,25,Gyökeres,ARS,FWD,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:9,9,Hincapie,ARS,DEF,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:19,19,Zubimendi,ARS,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:18,18,Martinelli,ARS,MID,1021586.0,Gabriel Martinelli,surname_or_fuzzy_team,0.93,statfootdb_matched,7752.0,Gabriel Martinelli,statfootdb,understat_np_xg
fplreview:14,14,Eze,ARS,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:16,16,Madueke,ARS,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:17,17,Merino,ARS,MID,574645.0,Mikel Merino,surname_or_fuzzy_team,0.93,statfootdb_matched,5304.0,Mikel Merino,statfootdb,understat_np_xg
fplreview:5,5,J.Timber,ARS,DEF,942381.0,Jurrien Timber,surname_or_fuzzy_team,0.93,statfootdb_matched,11707.0,Jurriën Timber,statfootdb,understat_np_xg
fplreview:22,22,Nwaneri,ARS,MID,1254234.0,Ethan Nwaneri,surname_or_fuzzy_team,0.93,statfootdb_matched,11132.0,Ethan Nwaneri,statfootdb,understat_np_xg
fplreview:27,27,G.Jesus,ARS,FWD,576165.0,Gabriel Jesus,surname_or_fuzzy_team,0.93,statfootdb_matched,5543.0,Gabriel Jesus,statfootdb,understat_np_xg
fplreview:2,2,Arrizabalaga,ARS,GKP,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:3,3,Meslier,ARS,GKP,,,,0.0,fplreview_only,,,,
fplreview:6,6,Saliba,ARS,DEF,955406.0,William Saliba,surname_or_fuzzy_team,0.93,statfootdb_matched,6888.0,William Saliba,statfootdb,understat_np_xg
fplreview:23,23,Fábio Vieira,ARS,MID,,,,0.0,fplreview_only,,,,
fplreview:24,24,Nelson,ARS,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:10009,10009,Tommy Setford,ARS,GKP,,,,0.0,fplreview_only,,,,
fplreview:10010,10010,Marli Salmon,ARS,DEF,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:10092,10092,Louie Copley,ARS,MID,,,,0.0,fplreview_only,,,,
fplreview:10093,10093,Demiane Agustien,ARS,MID,,,,0.0,fplreview_only,,,,
fplreview:28,28,Martinez,AVL,GKP,268375.0,Emiliano Martinez,surname_or_fuzzy_team,0.93,statfootdb_matched,4401.0,Emiliano Martinez,statfootdb,understat_np_xg
fplreview:31,31,Konsa,AVL,DEF,710159.0,Ezri Konsa,surname_or_fuzzy_team,0.93,statfootdb_matched,,,statfootdb,statfootdb_goals
fplreview:36,36,Maatsen,AVL,DEF,966026.0,Ian Maatsen,surname_or_fuzzy_team,0.93,statfootdb_matched,11807.0,Ian Maatsen,statfootdb,understat_np_xg
fplreview:32,32,Cash,AVL,DEF,729731.0,Matty Cash,surname_or_fuzzy_team,0.93,statfootdb_matched,,,statfootdb,statfootdb_goals
fplreview:47,47,Kamara,AVL,MID,816325.0,Boubacar Kamara,surname_or_fuzzy_team,0.93,statfootdb_matched,5789.0,Boubacar Kamara,statfootdb,understat_np_xg
fplreview:45,45,McGinn,AVL,MID,356406.0,John McGinn,surname_or_fuzzy_team,0.93,statfootdb_matched,7723.0,John McGinn,statfootdb,understat_np_xg
fplreview:55,55,Watkins,AVL,FWD,540088.0,Ollie Watkins,surname_or_fuzzy_team,0.93,statfootdb_matched,8865.0,Ollie Watkins,statfootdb,understat_np_xg
fplreview:160,160,Garnacho,AVL,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:41,41,Buendía,AVL,MID,610184.0,Emiliano Buendia,surname_or_fuzzy_team,0.93,statfootdb_matched,2203.0,Emiliano Buendía,statfootdb,understat_np_xg
fplreview:34,34,Pau,AVL,DEF,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:46,46,Barkley,AVL,MID,215384.0,Ross Barkley,surname_or_fuzzy_team,0.93,statfootdb_matched,592.0,Ross Barkley,statfootdb,understat_np_xg
fplreview:53,53,Manzambi,AVL,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:33,33,Mings,AVL,DEF,419664.0,Tyrone Mings,surname_or_fuzzy_team,0.93,statfootdb_matched,1024.0,Tyrone Mings,statfootdb,understat_np_xg
fplreview:37,37,Lindelöf,AVL,DEF,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:56,56,Abraham,AVL,FWD,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:35,35,Bogarde,AVL,MID,1190033.0,Lamare Bogarde,surname_or_fuzzy_team,0.93,statfootdb_matched,10025.0,Lamare Bogarde,statfootdb,understat_np_xg
fplreview:52,52,Alysson,AVL,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:44,44,Bailey,AVL,MID,671331.0,Leon Bailey,surname_or_fuzzy_team,0.93,statfootdb_matched,5221.0,Leon Bailey,statfootdb,understat_np_xg
fplreview:54,54,Gomes,AVL,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:49,49,Iling Jr,AVL,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:29,29,M.Bizot,AVL,GKP,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:30,30,Digne,AVL,DEF,210111.0,Lucas Digne,surname_or_fuzzy_team,0.93,statfootdb_matched,1823.0,Lucas Digne,statfootdb,understat_np_xg
fplreview:38,38,A.García,AVL,DEF,1430406.0,Andres Garcia,surname_or_fuzzy_team,0.93,statfootdb_matched,13392.0,Andrés García,statfootdb,understat_np_xg
fplreview:39,39,Nedeljkovic,AVL,DEF,1513910.0,Kosta Nedeljkovic,surname_or_fuzzy_team,0.93,statfootdb_matched,12775.0,Kosta Nedeljkovic,statfootdb,understat_np_xg
fplreview:48,48,Onana,AVL,MID,1185748.0,Amadou Onana,surname_or_fuzzy_team,0.93,statfootdb_matched,9667.0,Amadou Onana,statfootdb,understat_np_xg
fplreview:50,50,Burrowes,AVL,MID,,,,0.0,fplreview_only,,,,
fplreview:51,51,George Hemmings,AVL,MID,,,,0.0,fplreview_only,14193.0,George Hemmings,fplreview_supplement,understat_np_xg
fplreview:582,582,Madjo,AVL,FWD,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:10012,10012,Ronnie Hollingshead,AVL,GKP,,,,0.0,fplreview_only,,,,
fplreview:10013,10013,Rhys Oakley,AVL,GKP,,,,0.0,fplreview_only,,,,
fplreview:10014,10014,Modou Kéba Cissé,AVL,DEF,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:57,57,Petrović,BOU,GKP,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:61,61,Truffert,BOU,DEF,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:60,60,Hill,BOU,DEF,959407.0,James Hill,surname_or_fuzzy_team,0.93,statfootdb_matched,10747.0,James Hill,statfootdb,understat_np_xg
fplreview:69,69,Scott,BOU,MID,1233655.0,Alex Scott,surname_or_fuzzy_team,0.93,statfootdb_matched,12149.0,Alex Scott,statfootdb,understat_np_xg
fplreview:566,566,Silva,BOU,DEF,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:73,73,Adams,BOU,MID,729769.0,Tyler Adams,surname_or_fuzzy_team,0.93,statfootdb_matched,7352.0,Tyler Adams,statfootdb,understat_np_xg
fplreview:67,67,Rayan,BOU,MID,,,,0.0,fplreview_only,14395.0,Rayan,fplreview_supplement,understat_np_xg
fplreview:68,68,Tavernier,BOU,MID,789630.0,Marcus Tavernier,surname_or_fuzzy_team,0.93,statfootdb_matched,10741.0,Marcus Tavernier,statfootdb,understat_np_xg
fplreview:79,79,Evanilson,BOU,FWD,1098096.0,Evanilson,exact_name_team,1.0,statfootdb_matched,12963.0,Evanilson,statfootdb,understat_np_xg
fplreview:70,70,Kluivert,BOU,MID,794253.0,Justin Kluivert,surname_or_fuzzy_team,0.93,statfootdb_matched,6963.0,Justin Kluivert,statfootdb,understat_np_xg
fplreview:573,573,Sanchez,BOU,DEF,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:64,64,Smith,BOU,DEF,160447.0,Adam Smith,surname_or_fuzzy_team,0.93,statfootdb_matched,825.0,Adam Smith,statfootdb,understat_np_xg
fplreview:81,81,Rodríguez,BOU,FWD,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:77,77,Adli,BOU,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:74,74,Brooks,BOU,MID,674014.0,David Brooks,surname_or_fuzzy_team,0.93,statfootdb_matched,6820.0,David Brooks,statfootdb,understat_np_xg
fplreview:62,62,Diakité,BOU,DEF,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:71,71,Cook,BOU,MID,562724.0,Lewis Cook,surname_or_fuzzy_team,0.93,statfootdb_matched,1789.0,Lewis Cook,statfootdb,understat_np_xg
fplreview:72,72,Gannon-Doak,BOU,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:76,76,Tóth.A,BOU,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:63,63,Milosavljević,BOU,DEF,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:66,66,Soler,BOU,DEF,1358655.0,Julio Soler,surname_or_fuzzy_team,0.93,statfootdb_matched,13474.0,Julio Soler,statfootdb,understat_np_xg
fplreview:58,58,Forster,BOU,GKP,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:59,59,Dennis,BOU,GKP,,,,0.0,fplreview_only,,,,
fplreview:65,65,J.Araujo,BOU,DEF,1027447.0,Julian Araujo,surname_or_fuzzy_team,0.93,statfootdb_matched,11745.0,Julián Araujo,statfootdb,understat_np_xg
fplreview:75,75,Christie,BOU,MID,439369.0,Ryan Christie,surname_or_fuzzy_team,0.93,statfootdb_matched,10744.0,Ryan Christie,statfootdb,understat_np_xg
fplreview:78,78,Kroupi.Jr,BOU,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:80,80,Enes Ünal,BOU,FWD,464486.0,Enes Ünal,exact_name_team,1.0,statfootdb_matched,6219.0,Enes Ünal,statfootdb,understat_np_xg
fplreview:10001,10001,Max Aarons,BOU,DEF,956621.0,Max Aarons,exact_name_team,1.0,statfootdb_matched,7688.0,Max Aarons,statfootdb,understat_np_xg
fplreview:10002,10002,Matai Akinmboni,BOU,DEF,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:10003,10003,Ben Winterburn,BOU,MID,1697214.0,Ben Winterburn,exact_name_team,1.0,statfootdb_matched,13242.0,Ben Winterburn,statfootdb,understat_np_xg
fplreview:10004,10004,Charlie Stevens,BOU,MID,,,,0.0,fplreview_only,,,,
fplreview:10005,10005,Daniel Jebbison,BOU,FWD,1253827.0,Daniel Jebbison,exact_name_team,1.0,statfootdb_matched,9509.0,Daniel Jebbison,statfootdb,understat_np_xg
fplreview:10006,10006,Jonny Stuttle,BOU,FWD,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:10007,10007,Romain Faivre,BOU,FWD,,,,0.0,fplreview_only,,,,
fplreview:10008,10008,Remy Rees-Dottin,BOU,FWD,1702426.0,Remy Rees-Dottin,exact_name_team,1.0,statfootdb_matched,13307.0,Remy Rees-Dottin,statfootdb,understat_np_xg
fplreview:82,82,Kelleher,BRE,GKP,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:84,84,Collins,BRE,DEF,961306.0,Nathan Collins,surname_or_fuzzy_team,0.93,statfootdb_matched,9733.0,Nathan Collins,statfootdb,understat_np_xg
fplreview:88,88,Kayode,BRE,DEF,1429912.0,Michael Kayode,surname_or_fuzzy_team,0.93,statfootdb_matched,11281.0,Michael Kayode,statfootdb,understat_np_xg
fplreview:106,106,Thiago,BRE,FWD,1302005.0,Igor Thiago,surname_or_fuzzy_team,0.93,statfootdb_matched,,,statfootdb,statfootdb_goals
fplreview:87,87,Ajer,BRE,DEF,552718.0,Kristoffer Vassbakk Ajer,surname_or_fuzzy_team,0.93,statfootdb_matched,,,statfootdb,statfootdb_goals
fplreview:95,95,O.Dango,BRE,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:94,94,Schade,BRE,MID,1083796.0,Kevin Schade,surname_or_fuzzy_team,0.93,statfootdb_matched,9156.0,Kevin Schade,statfootdb,understat_np_xg
fplreview:102,102,Yarmoliuk,BRE,MID,1157236.0,Yehor Yarmoliuk,surname_or_fuzzy_team,0.93,statfootdb_matched,,,statfootdb,statfootdb_goals
fplreview:565,565,Sangaré,BRE,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:97,97,Jensen,BRE,MID,650616.0,Mathias Jensen,surname_or_fuzzy_team,0.93,statfootdb_matched,7166.0,Mathias Jensen,statfootdb,understat_np_xg
fplreview:96,96,Damsgaard,BRE,MID,888912.0,Mikkel Damsgaard,surname_or_fuzzy_team,0.93,statfootdb_matched,8859.0,Mikkel Damsgaard,statfootdb,understat_np_xg
fplreview:98,98,Janelt,BRE,MID,688273.0,Vitaly Janelt,surname_or_fuzzy_team,0.93,statfootdb_matched,9680.0,Vitaly Janelt,statfootdb,understat_np_xg
fplreview:89,89,Henry,BRE,DEF,562892.0,Rico Henry,surname_or_fuzzy_team,0.93,statfootdb_matched,9679.0,Rico Henry,statfootdb,understat_np_xg
fplreview:86,86,Lewis-Potter,BRE,MID,1010426.0,Keane Lewis-Potter,surname_or_fuzzy_team,0.93,statfootdb_matched,10809.0,Keane Lewis-Potter,statfootdb,understat_np_xg
fplreview:105,105,Anthony,BRE,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:90,90,Hickey,BRE,DEF,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:93,93,Schuster,BRE,DEF,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:108,108,Wilson,BRE,FWD,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:103,103,Dasilva,BRE,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:92,92,Ji-soo,BRE,DEF,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:100,100,Carvalho,BRE,MID,963965.0,Fabio Carvalho,surname_or_fuzzy_team,0.93,statfootdb_matched,9501.0,Fabio Carvalho,statfootdb,understat_np_xg
fplreview:91,91,Pinnock,BRE,DEF,711357.0,Ethan Pinnock,surname_or_fuzzy_team,0.93,statfootdb_matched,9678.0,Ethan Pinnock,statfootdb,understat_np_xg
fplreview:99,99,Milambo,BRE,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:83,83,Valdimarsson,BRE,GKP,850962.0,Hákon Rafn Valdimarsson,surname_or_fuzzy_team,0.93,statfootdb_matched,,,statfootdb,statfootdb_goals
fplreview:85,85,Van den Berg,BRE,DEF,919435.0,Sepp van den Berg,surname_or_fuzzy_team,0.93,statfootdb_matched,10721.0,Sepp van den Berg,statfootdb,understat_np_xg
fplreview:107,107,Furo,BRE,FWD,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:10017,10017,Ellery Balcombe,BRE,GKP,,,,0.0,fplreview_only,,,,
fplreview:10020,10020,Benjamin Fredrick,BRE,DEF,,,,0.0,fplreview_only,,,,
fplreview:10021,10021,Jayden Meghoma,BRE,DEF,1574106.0,Jayden Meghoma,exact_name_team,1.0,statfootdb_matched,13067.0,Jayden Meghoma,statfootdb,understat_np_xg
fplreview:10022,10022,Luka Bentt,BRE,MID,,,,0.0,fplreview_only,,,,
fplreview:10023,10023,Gustavo Nunes,BRE,FWD,,,,0.0,fplreview_only,,,,
fplreview:10097,10097,Andre Grey,BRE,DEF,,,,0.0,fplreview_only,,,,
fplreview:10098,10098,Luca Picotto,BRE,MID,,,,0.0,fplreview_only,,,,
fplreview:10103,10103,Yunus Emre Konak,BRE,MID,1524063.0,Yunus Emre Konak,exact_name_team,1.0,statfootdb_matched,,,statfootdb,statfootdb_goals
fplreview:109,109,Verbruggen,BHA,GKP,1131987.0,Bart Verbruggen,surname_or_fuzzy_team,0.93,statfootdb_matched,11711.0,Bart Verbruggen,statfootdb,understat_np_xg
fplreview:113,113,F.Kadıoğlu,BHA,DEF,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:124,124,Groß,BHA,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:130,130,Wieffer,BHA,DEF,970243.0,Mats Wieffer,surname_or_fuzzy_team,0.93,statfootdb_matched,12758.0,Mats Wieffer,statfootdb,understat_np_xg
fplreview:127,127,Gomez,BHA,MID,1354561.0,Diego Gomez,surname_or_fuzzy_team,0.93,statfootdb_matched,13364.0,Diego Gómez,statfootdb,understat_np_xg
fplreview:125,125,Georginio,BHA,FWD,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:123,123,Hinshelwood,BHA,MID,1251334.0,Jack Hinshelwood,surname_or_fuzzy_team,0.93,statfootdb_matched,11269.0,Jack Hinshelwood,statfootdb,understat_np_xg
fplreview:116,116,Dunk,BHA,DEF,201690.0,Lewis Dunk,surname_or_fuzzy_team,0.93,statfootdb_matched,6048.0,Lewis Dunk,statfootdb,understat_np_xg
fplreview:115,115,De Cuyper,BHA,DEF,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:129,129,Ayari,BHA,MID,1168311.0,Yasin Ayari,surname_or_fuzzy_team,0.93,statfootdb_matched,11385.0,Yasin Ayari,statfootdb,understat_np_xg
fplreview:504,504,Vuskovic,BHA,DEF,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:114,114,Boscagli,BHA,DEF,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:328,328,Struijk,BHA,DEF,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:135,135,Yohanna,BHA,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:138,138,Kostoulas,BHA,FWD,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:126,126,O'Riley,BHA,MID,866686.0,Matthew O'Riley,surname_or_fuzzy_team,0.93,statfootdb_matched,,,statfootdb,statfootdb_goals
fplreview:131,131,Baleba,BHA,MID,1352713.0,Carlos Baleba,surname_or_fuzzy_team,0.93,statfootdb_matched,10527.0,Carlos Baleba,statfootdb,understat_np_xg
fplreview:119,119,Costinha,BHA,DEF,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:121,121,Mitoma,BHA,MID,862608.0,Kaoru Mitoma,surname_or_fuzzy_team,0.93,statfootdb_matched,10806.0,Kaoru Mitoma,statfootdb,understat_np_xg
fplreview:137,137,Tzimas,BHA,FWD,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:111,111,Steele,BHA,GKP,107917.0,Jason Steele,surname_or_fuzzy_team,0.93,statfootdb_matched,7235.0,Jason Steele,statfootdb,understat_np_xg
fplreview:117,117,Coppola,BHA,DEF,,,,0.0,fplreview_only,,,,
fplreview:118,118,Igor,BHA,DEF,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:120,120,Svoboda,BHA,DEF,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:122,122,Minteh,BHA,MID,1400227.0,Yankuba Minteh,surname_or_fuzzy_team,0.93,statfootdb_matched,12759.0,Yankuba Minteh,statfootdb,understat_np_xg
fplreview:128,128,Buonanotte,BHA,MID,,,,0.0,fplreview_only,,,,
fplreview:132,132,Howell,BHA,MID,1446616.0,Harry Howell,surname_or_fuzzy_team,0.93,statfootdb_matched,13584.0,Harry Howell,statfootdb,understat_np_xg
fplreview:133,133,Watson,BHA,MID,,,,0.0,fplreview_only,,,,
fplreview:134,134,Oriola,BHA,MID,,,,0.0,fplreview_only,,,,
fplreview:139,139,Ferguson,BHA,FWD,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:10024,10024,Eiran Cashin,BHA,DEF,1127305.0,Eiran Cashin,exact_name_team,1.0,statfootdb_matched,13459.0,Eiran Cashin,statfootdb,understat_np_xg
fplreview:10025,10025,Malick Junior Yalcouyé,BHA,MID,,,,0.0,fplreview_only,,,,
fplreview:10026,10026,Amario Cozier-Duberry,BHA,FWD,,,,0.0,fplreview_only,,,,
fplreview:10027,10027,Ibrahim Osman,BHA,FWD,,,,0.0,fplreview_only,,,,
fplreview:140,140,Sánchez,CHE,GKP,789571.0,Robert Sánchez,surname_or_fuzzy_team,0.93,statfootdb_matched,9098.0,Robert Sánchez,statfootdb,understat_np_xg
fplreview:159,159,Caicedo,CHE,MID,1137668.0,Moisés Caicedo,surname_or_fuzzy_team,0.93,statfootdb_matched,9453.0,Moisés Caicedo,statfootdb,understat_np_xg
fplreview:200,200,Lacroix,CHE,DEF,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:165,165,João Pedro,CHE,FWD,,,,0.0,fplreview_only,8272.0,João Pedro,fplreview_supplement,understat_np_xg
fplreview:149,149,Colwill,CHE,DEF,1096400.0,Levi Colwill,surname_or_fuzzy_team,0.93,statfootdb_matched,10805.0,Levi Colwill,statfootdb,understat_np_xg
fplreview:154,154,Palmer,CHE,MID,1096353.0,Cole Palmer,surname_or_fuzzy_team,0.93,statfootdb_matched,8497.0,Cole Palmer,statfootdb,understat_np_xg
fplreview:40,40,Rogers,CHE,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:142,142,James,CHE,DEF,807729.0,Reece James,surname_or_fuzzy_team,0.93,statfootdb_matched,8067.0,Reece James,statfootdb,understat_np_xg
fplreview:152,152,Palestra,CHE,DEF,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:148,148,Hato,CHE,DEF,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:155,155,Enzo,CHE,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:156,156,Neto,CHE,MID,843040.0,Pedro Neto,surname_or_fuzzy_team,0.93,statfootdb_matched,6382.0,Pedro Neto,statfootdb,understat_np_xg
fplreview:161,161,Lavia,CHE,MID,1190867.0,Romeo Lavia,surname_or_fuzzy_team,0.93,statfootdb_matched,10004.0,Romeo Lavia,statfootdb,understat_np_xg
fplreview:583,583,Chavarria,CHE,DEF,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:568,568,Barco,CHE,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:144,144,Gusto,CHE,DEF,1197250.0,Malo Gusto,surname_or_fuzzy_team,0.93,statfootdb_matched,9017.0,Malo Gusto,statfootdb,understat_np_xg
fplreview:147,147,Tosin,CHE,DEF,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:164,164,Quenda,CHE,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:136,136,Welbeck,CHE,FWD,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:157,157,Estêvão,CHE,MID,,,,0.0,fplreview_only,13775.0,Estêvão,fplreview_supplement,understat_np_xg
fplreview:151,151,Acheampong,CHE,DEF,1400216.0,Josh Acheampong,surname_or_fuzzy_team,0.93,statfootdb_matched,12535.0,Josh Acheampong,statfootdb,understat_np_xg
fplreview:167,167,Delap,CHE,FWD,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:163,163,D.Essugo,CHE,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:146,146,B.Badiashile,CHE,DEF,955376.0,Benoit Badiashile,surname_or_fuzzy_team,0.93,statfootdb_matched,,,statfootdb,statfootdb_goals
fplreview:150,150,M.Sarr,CHE,DEF,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:153,153,Disasi,CHE,DEF,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:158,158,Gittens,CHE,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:166,166,N.Jackson,CHE,FWD,1197347.0,Nicolas Jackson,surname_or_fuzzy_team,0.93,statfootdb_matched,10048.0,Nicolas Jackson,statfootdb,understat_np_xg
fplreview:170,170,Emegha,CHE,FWD,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:578,578,Mudryk,CHE,MID,976506.0,Mykhaylo Mudryk,surname_or_fuzzy_team,0.93,statfootdb_matched,,,statfootdb,statfootdb_goals
fplreview:101,101,Henderson,CHE,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:141,141,Jörgensen,CHE,GKP,1200984.0,Filip Jörgensen,surname_or_fuzzy_team,0.93,statfootdb_matched,9272.0,Filip Jorgensen,statfootdb,understat_np_xg
fplreview:143,143,Chalobah,CHE,DEF,793907.0,Trevoh Chalobah,surname_or_fuzzy_team,0.93,statfootdb_matched,6615.0,Trevoh Chalobah,statfootdb,understat_np_xg
fplreview:145,145,Fofana,CHE,DEF,917802.0,Wesley Fofana,surname_or_fuzzy_team,0.93,statfootdb_matched,7589.0,Wesley Fofana,statfootdb,understat_np_xg
fplreview:168,168,Marc Guiu,CHE,FWD,1412137.0,Marc Guiu,exact_name_team,1.0,statfootdb_matched,11633.0,Marc Guiu,statfootdb,understat_np_xg
